"metric" "n_bands" "simulation" "n" "method" "value"
"iters" "1" "13" "250" "LRIDGE" 7
"time.user.self" "1" "13" "250" "LRIDGE" 0.0999999999999091
"time.sys.self" "1" "13" "250" "LRIDGE" 0
"time.elapsed" "1" "13" "250" "LRIDGE" 0.110000000000127
"time.user.child" "1" "13" "250" "LRIDGE" NA
"time.sys.child" "1" "13" "250" "LRIDGE" NA
"cv.iters" "1" "13" "250" "LRIDGE" 6.45714285714286
"cv.time.user.self" "1" "13" "250" "LRIDGE" 0.0914857142857038
"cv.time.sys.self" "1" "13" "250" "LRIDGE" 0.000247619047619047
"cv.time.elapsed" "1" "13" "250" "LRIDGE" 0.0924666666666594
"cv.time.user.child" "1" "13" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "13" "250" "LRIDGE" NA
"n.cv.par" "1" "13" "250" "LRIDGE" 210
"lambda" "7" "13" "250" "LRIDGE" 0.0106408017754363
"lambdar0" "7" "13" "250" "LRIDGE" 0.25
"kappa" "7" "13" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "13" "250" "LRIDGE" 11.3462866088966
"EL" "7" "13" "250" "LRIDGE" 4.67305524007539
"RMSE" "7" "13" "250" "LRIDGE" 0.006345243230421
"F1" "7" "13" "250" "LRIDGE" 0.671840354767184
"eTPR" "7" "13" "250" "LRIDGE" 0.940993788819876
"eTNR" "7" "13" "250" "LRIDGE" 0.693244739756368
"ePPV" "7" "13" "250" "LRIDGE" 0.522413793103448
"d" "7" "13" "250" "LRIDGE" 0.473469387755102
"iters" "7" "13" "250" "LRIDGE" 6
"time.user.self" "7" "13" "250" "LRIDGE" 0.0400000000008731
"time.sys.self" "7" "13" "250" "LRIDGE" 0
"time.elapsed" "7" "13" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "13" "250" "LRIDGE" NA
"time.sys.child" "7" "13" "250" "LRIDGE" NA
"cv.iters" "7" "13" "250" "LRIDGE" 7.80842105263158
"cv.time.user.self" "7" "13" "250" "LRIDGE" 0.0748105263157729
"cv.time.sys.self" "7" "13" "250" "LRIDGE" 0.000115789473684202
"cv.time.elapsed" "7" "13" "250" "LRIDGE" 0.075578947368405
"cv.time.user.child" "7" "13" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "13" "250" "LRIDGE" NA
"n.cv.par" "7" "13" "250" "LRIDGE" 380
"lambda" "1" "14" "250" "LRIDGE" 0.0561418665195429
"lambdar0" "1" "14" "250" "LRIDGE" 0.2
"kappa" "1" "14" "250" "LRIDGE" 0.0884052297180598
"condnum" "1" "14" "250" "LRIDGE" 22.604568365298
"EL" "1" "14" "250" "LRIDGE" 2.37399434964116
"RMSE" "1" "14" "250" "LRIDGE" 0.00130019083210314
"F1" "1" "14" "250" "LRIDGE" 0.251282051282051
"eTPR" "1" "14" "250" "LRIDGE" 1
"eTNR" "1" "14" "250" "LRIDGE" 0.751700680272109
"ePPV" "1" "14" "250" "LRIDGE" 0.143695014662757
"d" "1" "14" "250" "LRIDGE" 0.278367346938776
"iters" "1" "14" "250" "LRIDGE" 8
"time.user.self" "1" "14" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "14" "250" "LRIDGE" 0
"time.elapsed" "1" "14" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "14" "250" "LRIDGE" NA
"time.sys.child" "1" "14" "250" "LRIDGE" NA
"cv.iters" "1" "14" "250" "LRIDGE" 6.51650485436893
"cv.time.user.self" "1" "14" "250" "LRIDGE" 0.0733203883495115
"cv.time.sys.self" "1" "14" "250" "LRIDGE" 0.000116504854368931
"cv.time.elapsed" "1" "14" "250" "LRIDGE" 0.0740097087378694
"cv.time.user.child" "1" "14" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "14" "250" "LRIDGE" NA
"n.cv.par" "1" "14" "250" "LRIDGE" 206
"lambda" "7" "14" "250" "LRIDGE" 0.0101169490101312
"lambdar0" "7" "14" "250" "LRIDGE" 0.2
"kappa" "7" "14" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "14" "250" "LRIDGE" 11.1621780948268
"EL" "7" "14" "250" "LRIDGE" 4.67523456491942
"RMSE" "7" "14" "250" "LRIDGE" 0.00608124879606171
"F1" "7" "14" "250" "LRIDGE" 0.671023965141612
"eTPR" "7" "14" "250" "LRIDGE" 0.956521739130435
"eTNR" "7" "14" "250" "LRIDGE" 0.681063122923588
"ePPV" "7" "14" "250" "LRIDGE" 0.516778523489933
"d" "7" "14" "250" "LRIDGE" 0.486530612244898
"iters" "7" "14" "250" "LRIDGE" 7
"time.user.self" "7" "14" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "7" "14" "250" "LRIDGE" 0
"time.elapsed" "7" "14" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "14" "250" "LRIDGE" NA
"time.sys.child" "7" "14" "250" "LRIDGE" NA
"cv.iters" "7" "14" "250" "LRIDGE" 7.375
"cv.time.user.self" "7" "14" "250" "LRIDGE" 0.067038888888893
"cv.time.sys.self" "7" "14" "250" "LRIDGE" 0.000111111111111105
"cv.time.elapsed" "7" "14" "250" "LRIDGE" 0.0675222222222429
"cv.time.user.child" "7" "14" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "14" "250" "LRIDGE" NA
"n.cv.par" "7" "14" "250" "LRIDGE" 360
"lambda" "1" "15" "250" "LRIDGE" 0.0569615367151791
"lambdar0" "1" "15" "250" "LRIDGE" 0.2
"kappa" "1" "15" "250" "LRIDGE" 0.0886140022316415
"condnum" "1" "15" "250" "LRIDGE" 22.5588943059787
"EL" "1" "15" "250" "LRIDGE" 2.31478131999095
"RMSE" "1" "15" "250" "LRIDGE" 0.0012905330097304
"F1" "1" "15" "250" "LRIDGE" 0.244389027431421
"eTPR" "1" "15" "250" "LRIDGE" 1
"eTNR" "1" "15" "250" "LRIDGE" 0.74234693877551
"ePPV" "1" "15" "250" "LRIDGE" 0.139204545454545
"d" "1" "15" "250" "LRIDGE" 0.28734693877551
"iters" "1" "15" "250" "LRIDGE" 8
"time.user.self" "1" "15" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "1" "15" "250" "LRIDGE" 0
"time.elapsed" "1" "15" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "15" "250" "LRIDGE" NA
"time.sys.child" "1" "15" "250" "LRIDGE" NA
"cv.iters" "1" "15" "250" "LRIDGE" 6.46086956521739
"cv.time.user.self" "1" "15" "250" "LRIDGE" 0.0719033816425157
"cv.time.sys.self" "1" "15" "250" "LRIDGE" 0.000135265700483089
"cv.time.elapsed" "1" "15" "250" "LRIDGE" 0.0726280193236364
"cv.time.user.child" "1" "15" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "15" "250" "LRIDGE" NA
"n.cv.par" "1" "15" "250" "LRIDGE" 207
"lambda" "7" "15" "250" "LRIDGE" 0.00937913971999071
"lambdar0" "7" "15" "250" "LRIDGE" 0.2
"kappa" "7" "15" "250" "LRIDGE" 0.743794147018287
"condnum" "7" "15" "250" "LRIDGE" 10.5459108011909
"EL" "7" "15" "250" "LRIDGE" 5.05970229086814
"RMSE" "7" "15" "250" "LRIDGE" 0.00613693587457377
"F1" "7" "15" "250" "LRIDGE" 0.629514963880289
"eTPR" "7" "15" "250" "LRIDGE" 0.947204968944099
"eTNR" "7" "15" "250" "LRIDGE" 0.621262458471761
"ePPV" "7" "15" "250" "LRIDGE" 0.471406491499227
"d" "7" "15" "250" "LRIDGE" 0.528163265306122
"iters" "7" "15" "250" "LRIDGE" 6
"time.user.self" "7" "15" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "7" "15" "250" "LRIDGE" 0
"time.elapsed" "7" "15" "250" "LRIDGE" 0.0499999999992724
"time.user.child" "7" "15" "250" "LRIDGE" NA
"time.sys.child" "7" "15" "250" "LRIDGE" NA
"cv.iters" "7" "15" "250" "LRIDGE" 7.73913043478261
"cv.time.user.self" "7" "15" "250" "LRIDGE" 0.0727065217390922
"cv.time.sys.self" "7" "15" "250" "LRIDGE" 0.000173913043478257
"cv.time.elapsed" "7" "15" "250" "LRIDGE" 0.073135869565239
"cv.time.user.child" "7" "15" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "15" "250" "LRIDGE" NA
"n.cv.par" "7" "15" "250" "LRIDGE" 368
"lambda" "1" "16" "250" "LRIDGE" 0.0595294764961749
"lambdar0" "1" "16" "250" "LRIDGE" 0.2
"kappa" "1" "16" "250" "LRIDGE" 0.0930371517843469
"condnum" "1" "16" "250" "LRIDGE" 23.383518396083
"EL" "1" "16" "250" "LRIDGE" 2.54667373173899
"RMSE" "1" "16" "250" "LRIDGE" 0.00127159278417249
"F1" "1" "16" "250" "LRIDGE" 0.269230769230769
"eTPR" "1" "16" "250" "LRIDGE" 1
"eTNR" "1" "16" "250" "LRIDGE" 0.773809523809524
"ePPV" "1" "16" "250" "LRIDGE" 0.155555555555556
"d" "1" "16" "250" "LRIDGE" 0.257142857142857
"iters" "1" "16" "250" "LRIDGE" 7
"time.user.self" "1" "16" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "16" "250" "LRIDGE" 0
"time.elapsed" "1" "16" "250" "LRIDGE" 0.0600000000004002
"time.user.child" "1" "16" "250" "LRIDGE" NA
"time.sys.child" "1" "16" "250" "LRIDGE" NA
"cv.iters" "1" "16" "250" "LRIDGE" 6.22985074626866
"cv.time.user.self" "1" "16" "250" "LRIDGE" 0.0692338308457865
"cv.time.sys.self" "1" "16" "250" "LRIDGE" 0.000109452736318411
"cv.time.elapsed" "1" "16" "250" "LRIDGE" 0.0699303482586863
"cv.time.user.child" "1" "16" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "16" "250" "LRIDGE" NA
"n.cv.par" "1" "16" "250" "LRIDGE" 201
"lambda" "7" "16" "250" "LRIDGE" 0.01107100955158
"lambdar0" "7" "16" "250" "LRIDGE" 0.2
"kappa" "7" "16" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "16" "250" "LRIDGE" 10.874377313313
"EL" "7" "16" "250" "LRIDGE" 4.74882414367347
"RMSE" "7" "16" "250" "LRIDGE" 0.00637797470556173
"F1" "7" "16" "250" "LRIDGE" 0.676404494382023
"eTPR" "7" "16" "250" "LRIDGE" 0.934782608695652
"eTNR" "7" "16" "250" "LRIDGE" 0.704318936877076
"ePPV" "7" "16" "250" "LRIDGE" 0.529929577464789
"d" "7" "16" "250" "LRIDGE" 0.463673469387755
"iters" "7" "16" "250" "LRIDGE" 7
"time.user.self" "7" "16" "250" "LRIDGE" 0.0399999999972351
"time.sys.self" "7" "16" "250" "LRIDGE" 0
"time.elapsed" "7" "16" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "16" "250" "LRIDGE" NA
"time.sys.child" "7" "16" "250" "LRIDGE" NA
"cv.iters" "7" "16" "250" "LRIDGE" 7.04777777777778
"cv.time.user.self" "7" "16" "250" "LRIDGE" 0.0641111111111625
"cv.time.sys.self" "7" "16" "250" "LRIDGE" 0.00013333333333335
"cv.time.elapsed" "7" "16" "250" "LRIDGE" 0.0643722222222217
"cv.time.user.child" "7" "16" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "16" "250" "LRIDGE" NA
"n.cv.par" "7" "16" "250" "LRIDGE" 360
"lambda" "1" "17" "250" "LRIDGE" 0.0685805003261486
"lambdar0" "1" "17" "250" "LRIDGE" 0.25
"kappa" "1" "17" "250" "LRIDGE" 0.10046072112627
"condnum" "1" "17" "250" "LRIDGE" 20.1742215682664
"EL" "1" "17" "250" "LRIDGE" 2.85483530099994
"RMSE" "1" "17" "250" "LRIDGE" 0.00144268586573605
"F1" "1" "17" "250" "LRIDGE" 0.332203389830508
"eTPR" "1" "17" "250" "LRIDGE" 1
"eTNR" "1" "17" "250" "LRIDGE" 0.832482993197279
"ePPV" "1" "17" "250" "LRIDGE" 0.199186991869919
"d" "1" "17" "250" "LRIDGE" 0.200816326530612
"iters" "1" "17" "250" "LRIDGE" 7
"time.user.self" "1" "17" "250" "LRIDGE" 0.0600000000004002
"time.sys.self" "1" "17" "250" "LRIDGE" 0
"time.elapsed" "1" "17" "250" "LRIDGE" 0.0600000000004002
"time.user.child" "1" "17" "250" "LRIDGE" NA
"time.sys.child" "1" "17" "250" "LRIDGE" NA
"cv.iters" "1" "17" "250" "LRIDGE" 6.31563981042654
"cv.time.user.self" "1" "17" "250" "LRIDGE" 0.0561516587677766
"cv.time.sys.self" "1" "17" "250" "LRIDGE" 0.000132701421800952
"cv.time.elapsed" "1" "17" "250" "LRIDGE" 0.0560094786729945
"cv.time.user.child" "1" "17" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "17" "250" "LRIDGE" NA
"n.cv.par" "1" "17" "250" "LRIDGE" 211
"lambda" "7" "17" "250" "LRIDGE" 0.00901284602011609
"lambdar0" "7" "17" "250" "LRIDGE" 0.2
"kappa" "7" "17" "250" "LRIDGE" 0.743794147018287
"condnum" "7" "17" "250" "LRIDGE" 10.3800281310881
"EL" "7" "17" "250" "LRIDGE" 4.95698815880493
"RMSE" "7" "17" "250" "LRIDGE" 0.00616952903529504
"F1" "7" "17" "250" "LRIDGE" 0.640657084188912
"eTPR" "7" "17" "250" "LRIDGE" 0.968944099378882
"eTNR" "7" "17" "250" "LRIDGE" 0.623477297895903
"ePPV" "7" "17" "250" "LRIDGE" 0.478527607361963
"d" "7" "17" "250" "LRIDGE" 0.532244897959184
"iters" "7" "17" "250" "LRIDGE" 6
"time.user.self" "7" "17" "250" "LRIDGE" 0.0499999999992724
"time.sys.self" "7" "17" "250" "LRIDGE" 0
"time.elapsed" "7" "17" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "17" "250" "LRIDGE" NA
"time.sys.child" "7" "17" "250" "LRIDGE" NA
"cv.iters" "7" "17" "250" "LRIDGE" 7.6172972972973
"cv.time.user.self" "7" "17" "250" "LRIDGE" 0.0708108108108029
"cv.time.sys.self" "7" "17" "250" "LRIDGE" 0.000124324324324311
"cv.time.elapsed" "7" "17" "250" "LRIDGE" 0.0708594594595048
"cv.time.user.child" "7" "17" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "17" "250" "LRIDGE" NA
"n.cv.par" "7" "17" "250" "LRIDGE" 370
"lambda" "1" "18" "250" "LRIDGE" 0.0678430961557852
"lambdar0" "1" "18" "250" "LRIDGE" 0.25
"kappa" "1" "18" "250" "LRIDGE" 0.0966085605411859
"condnum" "1" "18" "250" "LRIDGE" 20.0490309535056
"EL" "1" "18" "250" "LRIDGE" 2.55275916845162
"RMSE" "1" "18" "250" "LRIDGE" 0.00124949802181592
"F1" "1" "18" "250" "LRIDGE" 0.320261437908497
"eTPR" "1" "18" "250" "LRIDGE" 1
"eTNR" "1" "18" "250" "LRIDGE" 0.82312925170068
"ePPV" "1" "18" "250" "LRIDGE" 0.190661478599222
"d" "1" "18" "250" "LRIDGE" 0.209795918367347
"iters" "1" "18" "250" "LRIDGE" 7
"time.user.self" "1" "18" "250" "LRIDGE" 0.0500000000001819
"time.sys.self" "1" "18" "250" "LRIDGE" 0
"time.elapsed" "1" "18" "250" "LRIDGE" 0.0600000000004002
"time.user.child" "1" "18" "250" "LRIDGE" NA
"time.sys.child" "1" "18" "250" "LRIDGE" NA
"cv.iters" "1" "18" "250" "LRIDGE" 6.54117647058824
"cv.time.user.self" "1" "18" "250" "LRIDGE" 0.0576568627451002
"cv.time.sys.self" "1" "18" "250" "LRIDGE" 0.000225490196078435
"cv.time.elapsed" "1" "18" "250" "LRIDGE" 0.0579803921568604
"cv.time.user.child" "1" "18" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "18" "250" "LRIDGE" NA
"n.cv.par" "1" "18" "250" "LRIDGE" 204
"lambda" "7" "18" "250" "LRIDGE" 0.00911961065717211
"lambdar0" "7" "18" "250" "LRIDGE" 0.2
"kappa" "7" "18" "250" "LRIDGE" 0.639315004285729
"condnum" "7" "18" "250" "LRIDGE" 13.3047733871901
"EL" "7" "18" "250" "LRIDGE" 4.28997694330776
"RMSE" "7" "18" "250" "LRIDGE" 0.006176970868061
"F1" "7" "18" "250" "LRIDGE" 0.625
"eTPR" "7" "18" "250" "LRIDGE" 0.962732919254658
"eTNR" "7" "18" "250" "LRIDGE" 0.601328903654485
"ePPV" "7" "18" "250" "LRIDGE" 0.462686567164179
"d" "7" "18" "250" "LRIDGE" 0.546938775510204
"iters" "7" "18" "250" "LRIDGE" 7
"time.user.self" "7" "18" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "18" "250" "LRIDGE" 0
"time.elapsed" "7" "18" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "18" "250" "LRIDGE" NA
"time.sys.child" "7" "18" "250" "LRIDGE" NA
"cv.iters" "7" "18" "250" "LRIDGE" 7.80372340425532
"cv.time.user.self" "7" "18" "250" "LRIDGE" 0.0710372340425605
"cv.time.sys.self" "7" "18" "250" "LRIDGE" 0.000127659574468082
"cv.time.elapsed" "7" "18" "250" "LRIDGE" 0.0717553191489466
"cv.time.user.child" "7" "18" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "18" "250" "LRIDGE" NA
"n.cv.par" "7" "18" "250" "LRIDGE" 376
"lambda" "1" "19" "250" "LRIDGE" 0.0696055273706577
"lambdar0" "1" "19" "250" "LRIDGE" 0.25
"kappa" "1" "19" "250" "LRIDGE" 0.0930606727045673
"condnum" "1" "19" "250" "LRIDGE" 19.2482860064096
"EL" "1" "19" "250" "LRIDGE" 2.8061462552598
"RMSE" "1" "19" "250" "LRIDGE" 0.0014099959467591
"F1" "1" "19" "250" "LRIDGE" 0.333333333333333
"eTPR" "1" "19" "250" "LRIDGE" 1
"eTNR" "1" "19" "250" "LRIDGE" 0.833333333333333
"ePPV" "1" "19" "250" "LRIDGE" 0.2
"d" "1" "19" "250" "LRIDGE" 0.2
"iters" "1" "19" "250" "LRIDGE" 7
"time.user.self" "1" "19" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "19" "250" "LRIDGE" 0.0100000000000016
"time.elapsed" "1" "19" "250" "LRIDGE" 0.0800000000017462
"time.user.child" "1" "19" "250" "LRIDGE" NA
"time.sys.child" "1" "19" "250" "LRIDGE" NA
"cv.iters" "1" "19" "250" "LRIDGE" 6.13364485981308
"cv.time.user.self" "1" "19" "250" "LRIDGE" 0.0538411214952919
"cv.time.sys.self" "1" "19" "250" "LRIDGE" 5.60747663551357e-05
"cv.time.elapsed" "1" "19" "250" "LRIDGE" 0.054355140186926
"cv.time.user.child" "1" "19" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "19" "250" "LRIDGE" NA
"n.cv.par" "1" "19" "250" "LRIDGE" 214
"lambda" "7" "19" "250" "LRIDGE" 0.0117030796706273
"lambdar0" "7" "19" "250" "LRIDGE" 0.25
"kappa" "7" "19" "250" "LRIDGE" 0.541095712398981
"condnum" "7" "19" "250" "LRIDGE" 12.5207858073765
"EL" "7" "19" "250" "LRIDGE" 4.15843808499526
"RMSE" "7" "19" "250" "LRIDGE" 0.00638585378861652
"F1" "7" "19" "250" "LRIDGE" 0.696655132641292
"eTPR" "7" "19" "250" "LRIDGE" 0.937888198757764
"eTNR" "7" "19" "250" "LRIDGE" 0.730897009966777
"ePPV" "7" "19" "250" "LRIDGE" 0.554128440366973
"d" "7" "19" "250" "LRIDGE" 0.444897959183673
"iters" "7" "19" "250" "LRIDGE" 7
"time.user.self" "7" "19" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "19" "250" "LRIDGE" 0
"time.elapsed" "7" "19" "250" "LRIDGE" 0.069999999999709
"time.user.child" "7" "19" "250" "LRIDGE" NA
"time.sys.child" "7" "19" "250" "LRIDGE" NA
"cv.iters" "7" "19" "250" "LRIDGE" 7.74617414248021
"cv.time.user.self" "7" "19" "250" "LRIDGE" 0.0708126649077125
"cv.time.sys.self" "7" "19" "250" "LRIDGE" 0.000126649076517155
"cv.time.elapsed" "7" "19" "250" "LRIDGE" 0.070617414248067
"cv.time.user.child" "7" "19" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "19" "250" "LRIDGE" NA
"n.cv.par" "7" "19" "250" "LRIDGE" 379
"lambda" "1" "20" "250" "LRIDGE" 0.0535730391605173
"lambdar0" "1" "20" "250" "LRIDGE" 0.2
"kappa" "1" "20" "250" "LRIDGE" 0.0850892587738419
"condnum" "1" "20" "250" "LRIDGE" 24.8637443808261
"EL" "1" "20" "250" "LRIDGE" 2.21593519272565
"RMSE" "1" "20" "250" "LRIDGE" 0.0012073118132931
"F1" "1" "20" "250" "LRIDGE" 0.242574257425743
"eTPR" "1" "20" "250" "LRIDGE" 1
"eTNR" "1" "20" "250" "LRIDGE" 0.739795918367347
"ePPV" "1" "20" "250" "LRIDGE" 0.138028169014085
"d" "1" "20" "250" "LRIDGE" 0.289795918367347
"iters" "1" "20" "250" "LRIDGE" 8
"time.user.self" "1" "20" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "1" "20" "250" "LRIDGE" 0
"time.elapsed" "1" "20" "250" "LRIDGE" 0.069999999999709
"time.user.child" "1" "20" "250" "LRIDGE" NA
"time.sys.child" "1" "20" "250" "LRIDGE" NA
"cv.iters" "1" "20" "250" "LRIDGE" 6.4133971291866
"cv.time.user.self" "1" "20" "250" "LRIDGE" 0.0564976076554858
"cv.time.sys.self" "1" "20" "250" "LRIDGE" 4.78468899521572e-05
"cv.time.elapsed" "1" "20" "250" "LRIDGE" 0.0569090909091286
"cv.time.user.child" "1" "20" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "20" "250" "LRIDGE" NA
"n.cv.par" "1" "20" "250" "LRIDGE" 209
"lambda" "7" "20" "250" "LRIDGE" 0.0119637938789199
"lambdar0" "7" "20" "250" "LRIDGE" 0.25
"kappa" "7" "20" "250" "LRIDGE" 0.541095712398981
"condnum" "7" "20" "250" "LRIDGE" 12.5253861426421
"EL" "7" "20" "250" "LRIDGE" 3.85591302316905
"RMSE" "7" "20" "250" "LRIDGE" 0.0063285620298229
"F1" "7" "20" "250" "LRIDGE" 0.700696055684455
"eTPR" "7" "20" "250" "LRIDGE" 0.937888198757764
"eTNR" "7" "20" "250" "LRIDGE" 0.736434108527132
"ePPV" "7" "20" "250" "LRIDGE" 0.559259259259259
"d" "7" "20" "250" "LRIDGE" 0.440816326530612
"iters" "7" "20" "250" "LRIDGE" 7
"time.user.self" "7" "20" "250" "LRIDGE" 0.0499999999992724
"time.sys.self" "7" "20" "250" "LRIDGE" 0
"time.elapsed" "7" "20" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "7" "20" "250" "LRIDGE" NA
"time.sys.child" "7" "20" "250" "LRIDGE" NA
"cv.iters" "7" "20" "250" "LRIDGE" 7.50299727520436
"cv.time.user.self" "7" "20" "250" "LRIDGE" 0.0681471389645118
"cv.time.sys.self" "7" "20" "250" "LRIDGE" 0.000147138964577647
"cv.time.elapsed" "7" "20" "250" "LRIDGE" 0.0684196185285703
"cv.time.user.child" "7" "20" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "20" "250" "LRIDGE" NA
"n.cv.par" "7" "20" "250" "LRIDGE" 367
"lambda" "1" "11" "500" "LRIDGE" 0.0689100649907121
"lambdar0" "1" "11" "500" "LRIDGE" 0.25
"kappa" "1" "11" "500" "LRIDGE" 0
"condnum" "1" "11" "500" "LRIDGE" 48.4746843812503
"EL" "1" "11" "500" "LRIDGE" 0.809227105791422
"RMSE" "1" "11" "500" "LRIDGE" 0.00121605070227673
"F1" "1" "11" "500" "LRIDGE" 0.327759197324415
"eTPR" "1" "11" "500" "LRIDGE" 1
"eTNR" "1" "11" "500" "LRIDGE" 0.829081632653061
"ePPV" "1" "11" "500" "LRIDGE" 0.196
"d" "1" "11" "500" "LRIDGE" 0.204081632653061
"iters" "1" "11" "500" "LRIDGE" 9
"time.user.self" "1" "11" "500" "LRIDGE" 0.110000000000014
"time.sys.self" "1" "11" "500" "LRIDGE" 0
"time.elapsed" "1" "11" "500" "LRIDGE" 0.129999999999995
"time.user.child" "1" "11" "500" "LRIDGE" NA
"time.sys.child" "1" "11" "500" "LRIDGE" NA
"cv.iters" "1" "11" "500" "LRIDGE" 6.01470588235294
"cv.time.user.self" "1" "11" "500" "LRIDGE" 0.0821862745097988
"cv.time.sys.self" "1" "11" "500" "LRIDGE" 0.000215686274509807
"cv.time.elapsed" "1" "11" "500" "LRIDGE" 0.08260784313726
"cv.time.user.child" "1" "11" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "11" "500" "LRIDGE" NA
"n.cv.par" "1" "11" "500" "LRIDGE" 204
"lambda" "7" "11" "500" "LRIDGE" 0.00762177195387136
"lambdar0" "7" "11" "500" "LRIDGE" 0.2
"kappa" "7" "11" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "11" "500" "LRIDGE" 19.039764592013
"EL" "7" "11" "500" "LRIDGE" 2.11766495298616
"RMSE" "7" "11" "500" "LRIDGE" 0.00520730499963435
"F1" "7" "11" "500" "LRIDGE" 0.67434554973822
"eTPR" "7" "11" "500" "LRIDGE" 1
"eTNR" "7" "11" "500" "LRIDGE" 0.655592469545958
"ePPV" "7" "11" "500" "LRIDGE" 0.5086887835703
"d" "7" "11" "500" "LRIDGE" 0.516734693877551
"iters" "7" "11" "500" "LRIDGE" 9
"time.user.self" "7" "11" "500" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "11" "500" "LRIDGE" 0
"time.elapsed" "7" "11" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "11" "500" "LRIDGE" NA
"time.sys.child" "7" "11" "500" "LRIDGE" NA
"cv.iters" "7" "11" "500" "LRIDGE" 7.13563829787234
"cv.time.user.self" "7" "11" "500" "LRIDGE" 0.0641170212766397
"cv.time.sys.self" "7" "11" "500" "LRIDGE" 0.000117021276595748
"cv.time.elapsed" "7" "11" "500" "LRIDGE" 0.0649361702127649
"cv.time.user.child" "7" "11" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "11" "500" "LRIDGE" NA
"n.cv.par" "7" "11" "500" "LRIDGE" 376
"lambda" "1" "12" "500" "LRIDGE" 0.0659851187253463
"lambdar0" "1" "12" "500" "LRIDGE" 0.25
"kappa" "1" "12" "500" "LRIDGE" 0
"condnum" "1" "12" "500" "LRIDGE" 41.7428704994214
"EL" "1" "12" "500" "LRIDGE" 0.962042660284041
"RMSE" "1" "12" "500" "LRIDGE" 0.00134265201134392
"F1" "1" "12" "500" "LRIDGE" 0.305295950155763
"eTPR" "1" "12" "500" "LRIDGE" 1
"eTNR" "1" "12" "500" "LRIDGE" 0.810374149659864
"ePPV" "1" "12" "500" "LRIDGE" 0.180147058823529
"d" "1" "12" "500" "LRIDGE" 0.222040816326531
"iters" "1" "12" "500" "LRIDGE" 9
"time.user.self" "1" "12" "500" "LRIDGE" 0.120000000000118
"time.sys.self" "1" "12" "500" "LRIDGE" 0
"time.elapsed" "1" "12" "500" "LRIDGE" 0.140000000000327
"time.user.child" "1" "12" "500" "LRIDGE" NA
"time.sys.child" "1" "12" "500" "LRIDGE" NA
"cv.iters" "1" "12" "500" "LRIDGE" 5.99904761904762
"cv.time.user.self" "1" "12" "500" "LRIDGE" 0.0862285714285703
"cv.time.sys.self" "1" "12" "500" "LRIDGE" 0.000190476190476188
"cv.time.elapsed" "1" "12" "500" "LRIDGE" 0.0872761904761878
"cv.time.user.child" "1" "12" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "12" "500" "LRIDGE" NA
"n.cv.par" "1" "12" "500" "LRIDGE" 210
"lambda" "7" "12" "500" "LRIDGE" 0.00762806368403342
"lambdar0" "7" "12" "500" "LRIDGE" 0.2
"kappa" "7" "12" "500" "LRIDGE" 0.280357373660077
"condnum" "7" "12" "500" "LRIDGE" 20.3712204056473
