"metric" "n_bands" "simulation" "p" "method" "value"
"cv.time.sys.child" "3" "21" "200" "LASSO" NA
"cv.all.time.user.self" "3" "21" "200" "LASSO" 1374.64000000003
"cv.all.time.sys.self" "3" "21" "200" "LASSO" 3.75999999999988
"cv.all.time.elapsed" "3" "21" "200" "LASSO" 1411.99000000017
"cv.all.time.user.child" "3" "21" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "21" "200" "LASSO" NA
"n.cv.par" "3" "21" "200" "LASSO" 20
"lambda" "10" "21" "200" "LASSO" 0
"lambdar0" "10" "21" "200" "LASSO" 0
"kappa" "10" "21" "200" "LASSO" 0
"condnum" "10" "21" "200" "LASSO" 208.649184905365
"EL" "10" "21" "200" "LASSO" 1.0414751517518
"RMSE" "10" "21" "200" "LASSO" 0.000273800007493334
"F1" "10" "21" "200" "LASSO" 1
"eTPR" "10" "21" "200" "LASSO" 1
"eTNR" "10" "21" "200" "LASSO" 1
"ePPV" "10" "21" "200" "LASSO" 1
"d" "10" "21" "200" "LASSO" 0.0977386934673367
"iters" "10" "21" "200" "LASSO" 19
"time.user.self" "10" "21" "200" "LASSO" 17.6899999999878
"time.sys.self" "10" "21" "200" "LASSO" 0.0499999999999545
"time.elapsed" "10" "21" "200" "LASSO" 17.8500000000931
"time.user.child" "10" "21" "200" "LASSO" NA
"time.sys.child" "10" "21" "200" "LASSO" NA
"cv.iters" "10" "21" "200" "LASSO" NA
"cv.time.user.self" "10" "21" "200" "LASSO" 10.9732000000001
"cv.time.sys.self" "10" "21" "200" "LASSO" 0.00540000000000077
"cv.time.elapsed" "10" "21" "200" "LASSO" 11.0303000000026
"cv.time.user.child" "10" "21" "200" "LASSO" NA
"cv.time.sys.child" "10" "21" "200" "LASSO" NA
"cv.all.time.user.self" "10" "21" "200" "LASSO" 1097.32000000001
"cv.all.time.sys.self" "10" "21" "200" "LASSO" 0.540000000000077
"cv.all.time.elapsed" "10" "21" "200" "LASSO" 1103.03000000026
"cv.all.time.user.child" "10" "21" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "21" "200" "LASSO" NA
"n.cv.par" "10" "21" "200" "LASSO" 20
"lambda" "3" "22" "200" "LASSO" 0
"lambdar0" "3" "22" "200" "LASSO" 0
"kappa" "3" "22" "200" "LASSO" 0
"condnum" "3" "22" "200" "LASSO" 202.093660379793
"EL" "3" "22" "200" "LASSO" 0.532654232762724
"RMSE" "3" "22" "200" "LASSO" 0.000124646780800804
"F1" "3" "22" "200" "LASSO" 1
"eTPR" "3" "22" "200" "LASSO" 1
"eTNR" "3" "22" "200" "LASSO" 1
"ePPV" "3" "22" "200" "LASSO" 1
"d" "3" "22" "200" "LASSO" 0.0298492462311558
"iters" "3" "22" "200" "LASSO" 8
"time.user.self" "3" "22" "200" "LASSO" 7.09999999999854
"time.sys.self" "3" "22" "200" "LASSO" 0
"time.elapsed" "3" "22" "200" "LASSO" 7.4199999999837
"time.user.child" "3" "22" "200" "LASSO" NA
"time.sys.child" "3" "22" "200" "LASSO" NA
"cv.iters" "3" "22" "200" "LASSO" NA
"cv.time.user.self" "3" "22" "200" "LASSO" 5.83839999999989
"cv.time.sys.self" "3" "22" "200" "LASSO" 0.0200000000000023
"cv.time.elapsed" "3" "22" "200" "LASSO" 5.92210000000079
"cv.time.user.child" "3" "22" "200" "LASSO" NA
"cv.time.sys.child" "3" "22" "200" "LASSO" NA
"cv.all.time.user.self" "3" "22" "200" "LASSO" 583.839999999989
"cv.all.time.sys.self" "3" "22" "200" "LASSO" 2.00000000000023
"cv.all.time.elapsed" "3" "22" "200" "LASSO" 592.210000000079
"cv.all.time.user.child" "3" "22" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "22" "200" "LASSO" NA
"n.cv.par" "3" "22" "200" "LASSO" 20
"lambda" "10" "22" "200" "LASSO" 0
"lambdar0" "10" "22" "200" "LASSO" 0
"kappa" "10" "22" "200" "LASSO" 0
"condnum" "10" "22" "200" "LASSO" 214.994693209339
"EL" "10" "22" "200" "LASSO" 1.05937126659035
"RMSE" "10" "22" "200" "LASSO" 0.000278743023441202
"F1" "10" "22" "200" "LASSO" 1
"eTPR" "10" "22" "200" "LASSO" 1
"eTNR" "10" "22" "200" "LASSO" 1
"ePPV" "10" "22" "200" "LASSO" 1
"d" "10" "22" "200" "LASSO" 0.0977386934673367
"iters" "10" "22" "200" "LASSO" 19
"time.user.self" "10" "22" "200" "LASSO" 17.9200000000128
"time.sys.self" "10" "22" "200" "LASSO" 0
"time.elapsed" "10" "22" "200" "LASSO" 18.0099999998929
"time.user.child" "10" "22" "200" "LASSO" NA
"time.sys.child" "10" "22" "200" "LASSO" NA
"cv.iters" "10" "22" "200" "LASSO" NA
"cv.time.user.self" "10" "22" "200" "LASSO" 11.4454000000007
"cv.time.sys.self" "10" "22" "200" "LASSO" 0.00599999999999909
"cv.time.elapsed" "10" "22" "200" "LASSO" 11.5064999999991
"cv.time.user.child" "10" "22" "200" "LASSO" NA
"cv.time.sys.child" "10" "22" "200" "LASSO" NA
"cv.all.time.user.self" "10" "22" "200" "LASSO" 1144.54000000007
"cv.all.time.sys.self" "10" "22" "200" "LASSO" 0.599999999999909
"cv.all.time.elapsed" "10" "22" "200" "LASSO" 1150.64999999991
"cv.all.time.user.child" "10" "22" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "22" "200" "LASSO" NA
"n.cv.par" "10" "22" "200" "LASSO" 20
"lambda" "3" "23" "200" "LASSO" 0
"lambdar0" "3" "23" "200" "LASSO" 0
"kappa" "3" "23" "200" "LASSO" 0
"condnum" "3" "23" "200" "LASSO" 197.751958680393
"EL" "3" "23" "200" "LASSO" 0.524560006534443
"RMSE" "3" "23" "200" "LASSO" 0.00012204042979563
"F1" "3" "23" "200" "LASSO" 1
"eTPR" "3" "23" "200" "LASSO" 1
"eTNR" "3" "23" "200" "LASSO" 1
"ePPV" "3" "23" "200" "LASSO" 1
"d" "3" "23" "200" "LASSO" 0.0298492462311558
"iters" "3" "23" "200" "LASSO" 8
"time.user.self" "3" "23" "200" "LASSO" 7.48999999999796
"time.sys.self" "3" "23" "200" "LASSO" 0.0199999999999818
"time.elapsed" "3" "23" "200" "LASSO" 7.57000000000698
"time.user.child" "3" "23" "200" "LASSO" NA
"time.sys.child" "3" "23" "200" "LASSO" NA
"cv.iters" "3" "23" "200" "LASSO" NA
"cv.time.user.self" "3" "23" "200" "LASSO" 6.45839999999975
"cv.time.sys.self" "3" "23" "200" "LASSO" 0.0199000000000024
"cv.time.elapsed" "3" "23" "200" "LASSO" 6.53869999999879
"cv.time.user.child" "3" "23" "200" "LASSO" NA
"cv.time.sys.child" "3" "23" "200" "LASSO" NA
"cv.all.time.user.self" "3" "23" "200" "LASSO" 645.839999999975
"cv.all.time.sys.self" "3" "23" "200" "LASSO" 1.99000000000024
"cv.all.time.elapsed" "3" "23" "200" "LASSO" 653.869999999879
"cv.all.time.user.child" "3" "23" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "23" "200" "LASSO" NA
"n.cv.par" "3" "23" "200" "LASSO" 20
"lambda" "10" "23" "200" "LASSO" 0
"lambdar0" "10" "23" "200" "LASSO" 0
"kappa" "10" "23" "200" "LASSO" 0
"condnum" "10" "23" "200" "LASSO" 209.425704598908
"EL" "10" "23" "200" "LASSO" 1.12514501400744
"RMSE" "10" "23" "200" "LASSO" 0.00029204240873096
"F1" "10" "23" "200" "LASSO" 1
"eTPR" "10" "23" "200" "LASSO" 1
"eTNR" "10" "23" "200" "LASSO" 1
"ePPV" "10" "23" "200" "LASSO" 1
"d" "10" "23" "200" "LASSO" 0.0977386934673367
"iters" "10" "23" "200" "LASSO" 18
"time.user.self" "10" "23" "200" "LASSO" 16.6900000000023
"time.sys.self" "10" "23" "200" "LASSO" 0
"time.elapsed" "10" "23" "200" "LASSO" 16.8000000000466
"time.user.child" "10" "23" "200" "LASSO" NA
"time.sys.child" "10" "23" "200" "LASSO" NA
"cv.iters" "10" "23" "200" "LASSO" NA
"cv.time.user.self" "10" "23" "200" "LASSO" 10.5570999999999
"cv.time.sys.self" "10" "23" "200" "LASSO" 0.00960000000000036
"cv.time.elapsed" "10" "23" "200" "LASSO" 10.6191000000015
"cv.time.user.child" "10" "23" "200" "LASSO" NA
"cv.time.sys.child" "10" "23" "200" "LASSO" NA
"cv.all.time.user.self" "10" "23" "200" "LASSO" 1055.70999999999
"cv.all.time.sys.self" "10" "23" "200" "LASSO" 0.960000000000036
"cv.all.time.elapsed" "10" "23" "200" "LASSO" 1061.91000000015
"cv.all.time.user.child" "10" "23" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "23" "200" "LASSO" NA
"n.cv.par" "10" "23" "200" "LASSO" 20
"lambda" "3" "24" "200" "LASSO" 0
"lambdar0" "3" "24" "200" "LASSO" 0
"kappa" "3" "24" "200" "LASSO" 0
"condnum" "3" "24" "200" "LASSO" 201.082917422859
"EL" "3" "24" "200" "LASSO" 0.496944274594597
"RMSE" "3" "24" "200" "LASSO" 0.00011987058901599
"F1" "3" "24" "200" "LASSO" 1
"eTPR" "3" "24" "200" "LASSO" 1
"eTNR" "3" "24" "200" "LASSO" 1
"ePPV" "3" "24" "200" "LASSO" 1
"d" "3" "24" "200" "LASSO" 0.0298492462311558
"iters" "3" "24" "200" "LASSO" 8
"time.user.self" "3" "24" "200" "LASSO" 7.29000000000087
"time.sys.self" "3" "24" "200" "LASSO" 0.0299999999999727
"time.elapsed" "3" "24" "200" "LASSO" 7.46000000002095
"time.user.child" "3" "24" "200" "LASSO" NA
"time.sys.child" "3" "24" "200" "LASSO" NA
"cv.iters" "3" "24" "200" "LASSO" NA
"cv.time.user.self" "3" "24" "200" "LASSO" 6.28280000000006
"cv.time.sys.self" "3" "24" "200" "LASSO" 0.0225999999999976
"cv.time.elapsed" "3" "24" "200" "LASSO" 6.39030000000435
"cv.time.user.child" "3" "24" "200" "LASSO" NA
"cv.time.sys.child" "3" "24" "200" "LASSO" NA
"cv.all.time.user.self" "3" "24" "200" "LASSO" 628.280000000006
"cv.all.time.sys.self" "3" "24" "200" "LASSO" 2.25999999999976
"cv.all.time.elapsed" "3" "24" "200" "LASSO" 639.030000000435
"cv.all.time.user.child" "3" "24" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "24" "200" "LASSO" NA
"n.cv.par" "3" "24" "200" "LASSO" 20
"lambda" "10" "24" "200" "LASSO" 0
"lambdar0" "10" "24" "200" "LASSO" 0
"kappa" "10" "24" "200" "LASSO" 0
"condnum" "10" "24" "200" "LASSO" 204.352965034581
"EL" "10" "24" "200" "LASSO" 1.04903315213821
"RMSE" "10" "24" "200" "LASSO" 0.000277089641216925
"F1" "10" "24" "200" "LASSO" 1
"eTPR" "10" "24" "200" "LASSO" 1
"eTNR" "10" "24" "200" "LASSO" 1
"ePPV" "10" "24" "200" "LASSO" 1
"d" "10" "24" "200" "LASSO" 0.0977386934673367
"iters" "10" "24" "200" "LASSO" 19
"time.user.self" "10" "24" "200" "LASSO" 17.7599999999802
"time.sys.self" "10" "24" "200" "LASSO" 0
"time.elapsed" "10" "24" "200" "LASSO" 17.8399999999674
"time.user.child" "10" "24" "200" "LASSO" NA
"time.sys.child" "10" "24" "200" "LASSO" NA
"cv.iters" "10" "24" "200" "LASSO" NA
"cv.time.user.self" "10" "24" "200" "LASSO" 10.9979000000012
"cv.time.sys.self" "10" "24" "200" "LASSO" 0.00869999999999663
"cv.time.elapsed" "10" "24" "200" "LASSO" 11.0529999999993
"cv.time.user.child" "10" "24" "200" "LASSO" NA
"cv.time.sys.child" "10" "24" "200" "LASSO" NA
"cv.all.time.user.self" "10" "24" "200" "LASSO" 1099.79000000012
"cv.all.time.sys.self" "10" "24" "200" "LASSO" 0.869999999999663
"cv.all.time.elapsed" "10" "24" "200" "LASSO" 1105.29999999993
"cv.all.time.user.child" "10" "24" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "24" "200" "LASSO" NA
"n.cv.par" "10" "24" "200" "LASSO" 20
"lambda" "3" "25" "200" "LASSO" 0
"lambdar0" "3" "25" "200" "LASSO" 0
"kappa" "3" "25" "200" "LASSO" 0
"condnum" "3" "25" "200" "LASSO" 204.380012589044
"EL" "3" "25" "200" "LASSO" 0.498579056295739
"RMSE" "3" "25" "200" "LASSO" 0.000116432677890252
"F1" "3" "25" "200" "LASSO" 1
"eTPR" "3" "25" "200" "LASSO" 1
"eTNR" "3" "25" "200" "LASSO" 1
"ePPV" "3" "25" "200" "LASSO" 1
"d" "3" "25" "200" "LASSO" 0.0298492462311558
"iters" "3" "25" "200" "LASSO" 8
"time.user.self" "3" "25" "200" "LASSO" 7.29000000000087
"time.sys.self" "3" "25" "200" "LASSO" 0.0599999999999454
"time.elapsed" "3" "25" "200" "LASSO" 7.40999999997439
"time.user.child" "3" "25" "200" "LASSO" NA
"time.sys.child" "3" "25" "200" "LASSO" NA
"cv.iters" "3" "25" "200" "LASSO" NA
"cv.time.user.self" "3" "25" "200" "LASSO" 6.18980000000003
"cv.time.sys.self" "3" "25" "200" "LASSO" 0.0433000000000004
"cv.time.elapsed" "3" "25" "200" "LASSO" 6.29019999999902
"cv.time.user.child" "3" "25" "200" "LASSO" NA
"cv.time.sys.child" "3" "25" "200" "LASSO" NA
"cv.all.time.user.self" "3" "25" "200" "LASSO" 618.980000000003
"cv.all.time.sys.self" "3" "25" "200" "LASSO" 4.33000000000004
"cv.all.time.elapsed" "3" "25" "200" "LASSO" 629.019999999902
"cv.all.time.user.child" "3" "25" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "25" "200" "LASSO" NA
"n.cv.par" "3" "25" "200" "LASSO" 20
"lambda" "10" "25" "200" "LASSO" 0
"lambdar0" "10" "25" "200" "LASSO" 0
"kappa" "10" "25" "200" "LASSO" 0
"condnum" "10" "25" "200" "LASSO" 211.31703961027
"EL" "10" "25" "200" "LASSO" 1.11047289590607
"RMSE" "10" "25" "200" "LASSO" 0.000283834505917717
"F1" "10" "25" "200" "LASSO" 1
"eTPR" "10" "25" "200" "LASSO" 1
"eTNR" "10" "25" "200" "LASSO" 1
"ePPV" "10" "25" "200" "LASSO" 1
"d" "10" "25" "200" "LASSO" 0.0977386934673367
"iters" "10" "25" "200" "LASSO" 19
"time.user.self" "10" "25" "200" "LASSO" 17.9199999999837
"time.sys.self" "10" "25" "200" "LASSO" 0
"time.elapsed" "10" "25" "200" "LASSO" 18.0199999999022
"time.user.child" "10" "25" "200" "LASSO" NA
"time.sys.child" "10" "25" "200" "LASSO" NA
"cv.iters" "10" "25" "200" "LASSO" NA
"cv.time.user.self" "10" "25" "200" "LASSO" 11.0220999999996
"cv.time.sys.self" "10" "25" "200" "LASSO" 0.00579999999999927
"cv.time.elapsed" "10" "25" "200" "LASSO" 11.0850999999943
"cv.time.user.child" "10" "25" "200" "LASSO" NA
"cv.time.sys.child" "10" "25" "200" "LASSO" NA
"cv.all.time.user.self" "10" "25" "200" "LASSO" 1102.20999999996
"cv.all.time.sys.self" "10" "25" "200" "LASSO" 0.579999999999927
"cv.all.time.elapsed" "10" "25" "200" "LASSO" 1108.50999999943
"cv.all.time.user.child" "10" "25" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "25" "200" "LASSO" NA
"n.cv.par" "10" "25" "200" "LASSO" 20
"lambda" "3" "26" "200" "LASSO" 0
"lambdar0" "3" "26" "200" "LASSO" 0
"kappa" "3" "26" "200" "LASSO" 0
"condnum" "3" "26" "200" "LASSO" 195.94163377847
"EL" "3" "26" "200" "LASSO" 0.471280674752705
"RMSE" "3" "26" "200" "LASSO" 0.000111956913480686
"F1" "3" "26" "200" "LASSO" 1
"eTPR" "3" "26" "200" "LASSO" 1
"eTNR" "3" "26" "200" "LASSO" 1
"ePPV" "3" "26" "200" "LASSO" 1
"d" "3" "26" "200" "LASSO" 0.0298492462311558
"iters" "3" "26" "200" "LASSO" 8
"time.user.self" "3" "26" "200" "LASSO" 7.33000000000175
"time.sys.self" "3" "26" "200" "LASSO" 0.00999999999999091
"time.elapsed" "3" "26" "200" "LASSO" 7.44000000000233
"time.user.child" "3" "26" "200" "LASSO" NA
"time.sys.child" "3" "26" "200" "LASSO" NA
"cv.iters" "3" "26" "200" "LASSO" NA
"cv.time.user.self" "3" "26" "200" "LASSO" 5.95660000000011
"cv.time.sys.self" "3" "26" "200" "LASSO" 0.0475999999999999
"cv.time.elapsed" "3" "26" "200" "LASSO" 6.09110000000277
"cv.time.user.child" "3" "26" "200" "LASSO" NA
"cv.time.sys.child" "3" "26" "200" "LASSO" NA
"cv.all.time.user.self" "3" "26" "200" "LASSO" 595.660000000011
"cv.all.time.sys.self" "3" "26" "200" "LASSO" 4.75999999999999
"cv.all.time.elapsed" "3" "26" "200" "LASSO" 609.110000000277
"cv.all.time.user.child" "3" "26" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "26" "200" "LASSO" NA
"n.cv.par" "3" "26" "200" "LASSO" 20
"lambda" "10" "26" "200" "LASSO" 0
"lambdar0" "10" "26" "200" "LASSO" 0
"kappa" "10" "26" "200" "LASSO" 0
"condnum" "10" "26" "200" "LASSO" 194.23770489702
"EL" "10" "26" "200" "LASSO" 1.06302771630274
"RMSE" "10" "26" "200" "LASSO" 0.000279776772160308
"F1" "10" "26" "200" "LASSO" 1
"eTPR" "10" "26" "200" "LASSO" 1
"eTNR" "10" "26" "200" "LASSO" 1
"ePPV" "10" "26" "200" "LASSO" 1
"d" "10" "26" "200" "LASSO" 0.0977386934673367
"iters" "10" "26" "200" "LASSO" 18
"time.user.self" "10" "26" "200" "LASSO" 17.2699999999895
"time.sys.self" "10" "26" "200" "LASSO" 0.0299999999999727
"time.elapsed" "10" "26" "200" "LASSO" 17.390000000014
"time.user.child" "10" "26" "200" "LASSO" NA
"time.sys.child" "10" "26" "200" "LASSO" NA
"cv.iters" "10" "26" "200" "LASSO" NA
"cv.time.user.self" "10" "26" "200" "LASSO" 10.8966
"cv.time.sys.self" "10" "26" "200" "LASSO" 0.00739999999999782
"cv.time.elapsed" "10" "26" "200" "LASSO" 10.9532999999984
"cv.time.user.child" "10" "26" "200" "LASSO" NA
"cv.time.sys.child" "10" "26" "200" "LASSO" NA
"cv.all.time.user.self" "10" "26" "200" "LASSO" 1089.66
"cv.all.time.sys.self" "10" "26" "200" "LASSO" 0.739999999999782
"cv.all.time.elapsed" "10" "26" "200" "LASSO" 1095.32999999984
"cv.all.time.user.child" "10" "26" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "26" "200" "LASSO" NA
"n.cv.par" "10" "26" "200" "LASSO" 20
"lambda" "3" "27" "200" "LASSO" 0
"lambdar0" "3" "27" "200" "LASSO" 0
"kappa" "3" "27" "200" "LASSO" 0
"condnum" "3" "27" "200" "LASSO" 201.424150698916
"EL" "3" "27" "200" "LASSO" 0.481064117504019
"RMSE" "3" "27" "200" "LASSO" 0.000117205850521441
"F1" "3" "27" "200" "LASSO" 1
"eTPR" "3" "27" "200" "LASSO" 1
"eTNR" "3" "27" "200" "LASSO" 1
"ePPV" "3" "27" "200" "LASSO" 1
"d" "3" "27" "200" "LASSO" 0.0298492462311558
"iters" "3" "27" "200" "LASSO" 8
"time.user.self" "3" "27" "200" "LASSO" 7.33999999999651
"time.sys.self" "3" "27" "200" "LASSO" 0.0300000000000864
"time.elapsed" "3" "27" "200" "LASSO" 7.47000000003027
"time.user.child" "3" "27" "200" "LASSO" NA
"time.sys.child" "3" "27" "200" "LASSO" NA
"cv.iters" "3" "27" "200" "LASSO" NA
"cv.time.user.self" "3" "27" "200" "LASSO" 6.24150000000016
"cv.time.sys.self" "3" "27" "200" "LASSO" 0.0451999999999987
"cv.time.elapsed" "3" "27" "200" "LASSO" 6.35039999999979
"cv.time.user.child" "3" "27" "200" "LASSO" NA
"cv.time.sys.child" "3" "27" "200" "LASSO" NA
"cv.all.time.user.self" "3" "27" "200" "LASSO" 624.150000000016
"cv.all.time.sys.self" "3" "27" "200" "LASSO" 4.51999999999987
"cv.all.time.elapsed" "3" "27" "200" "LASSO" 635.039999999979
"cv.all.time.user.child" "3" "27" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "27" "200" "LASSO" NA
"n.cv.par" "3" "27" "200" "LASSO" 20
"lambda" "10" "27" "200" "LASSO" 0
"lambdar0" "10" "27" "200" "LASSO" 0
"kappa" "10" "27" "200" "LASSO" 0
"condnum" "10" "27" "200" "LASSO" 211.170281904906
"EL" "10" "27" "200" "LASSO" 1.08558588940357
"RMSE" "10" "27" "200" "LASSO" 0.000281772957898564
"F1" "10" "27" "200" "LASSO" 1
"eTPR" "10" "27" "200" "LASSO" 1
"eTNR" "10" "27" "200" "LASSO" 1
"ePPV" "10" "27" "200" "LASSO" 1
"d" "10" "27" "200" "LASSO" 0.0977386934673367
"iters" "10" "27" "200" "LASSO" 18
"time.user.self" "10" "27" "200" "LASSO" 17.1199999999953
"time.sys.self" "10" "27" "200" "LASSO" 0
"time.elapsed" "10" "27" "200" "LASSO" 17.2600000000093
"time.user.child" "10" "27" "200" "LASSO" NA
"time.sys.child" "10" "27" "200" "LASSO" NA
"cv.iters" "10" "27" "200" "LASSO" NA
"cv.time.user.self" "10" "27" "200" "LASSO" 10.8939000000001
"cv.time.sys.self" "10" "27" "200" "LASSO" 0.008599999999999
"cv.time.elapsed" "10" "27" "200" "LASSO" 11.0046000000008
"cv.time.user.child" "10" "27" "200" "LASSO" NA
"cv.time.sys.child" "10" "27" "200" "LASSO" NA
"cv.all.time.user.self" "10" "27" "200" "LASSO" 1089.39000000001
"cv.all.time.sys.self" "10" "27" "200" "LASSO" 0.8599999999999
"cv.all.time.elapsed" "10" "27" "200" "LASSO" 1100.46000000008
"cv.all.time.user.child" "10" "27" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "27" "200" "LASSO" NA
"n.cv.par" "10" "27" "200" "LASSO" 20
"lambda" "3" "28" "200" "LASSO" 0
"lambdar0" "3" "28" "200" "LASSO" 0
"kappa" "3" "28" "200" "LASSO" 0
"condnum" "3" "28" "200" "LASSO" 194.225329985846
"EL" "3" "28" "200" "LASSO" 0.49397376778191
"RMSE" "3" "28" "200" "LASSO" 0.000117287516286571
"F1" "3" "28" "200" "LASSO" 1
"eTPR" "3" "28" "200" "LASSO" 1
"eTNR" "3" "28" "200" "LASSO" 1
"ePPV" "3" "28" "200" "LASSO" 1
"d" "3" "28" "200" "LASSO" 0.0298492462311558
"iters" "3" "28" "200" "LASSO" 8
"time.user.self" "3" "28" "200" "LASSO" 7.51000000000204
"time.sys.self" "3" "28" "200" "LASSO" 0.0100000000001046
"time.elapsed" "3" "28" "200" "LASSO" 7.57000000000698
"time.user.child" "3" "28" "200" "LASSO" NA
"time.sys.child" "3" "28" "200" "LASSO" NA
"cv.iters" "3" "28" "200" "LASSO" NA
"cv.time.user.self" "3" "28" "200" "LASSO" 6.17210000000006
"cv.time.sys.self" "3" "28" "200" "LASSO" 0.00860000000000127
"cv.time.elapsed" "3" "28" "200" "LASSO" 6.2427999999997
"cv.time.user.child" "3" "28" "200" "LASSO" NA
"cv.time.sys.child" "3" "28" "200" "LASSO" NA
"cv.all.time.user.self" "3" "28" "200" "LASSO" 617.210000000006
"cv.all.time.sys.self" "3" "28" "200" "LASSO" 0.860000000000127
"cv.all.time.elapsed" "3" "28" "200" "LASSO" 624.27999999997
"cv.all.time.user.child" "3" "28" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "28" "200" "LASSO" NA
"n.cv.par" "3" "28" "200" "LASSO" 20
"lambda" "10" "28" "200" "LASSO" 0
"lambdar0" "10" "28" "200" "LASSO" 0
"kappa" "10" "28" "200" "LASSO" 0
"condnum" "10" "28" "200" "LASSO" 200.39715433225
"EL" "10" "28" "200" "LASSO" 1.06640296460165
"RMSE" "10" "28" "200" "LASSO" 0.000274302966348904
"F1" "10" "28" "200" "LASSO" 1
"eTPR" "10" "28" "200" "LASSO" 1
"eTNR" "10" "28" "200" "LASSO" 1
"ePPV" "10" "28" "200" "LASSO" 1
"d" "10" "28" "200" "LASSO" 0.0977386934673367
"iters" "10" "28" "200" "LASSO" 19
"time.user.self" "10" "28" "200" "LASSO" 17.5599999999977
"time.sys.self" "10" "28" "200" "LASSO" 0.0199999999999818
"time.elapsed" "10" "28" "200" "LASSO" 17.7399999999907
"time.user.child" "10" "28" "200" "LASSO" NA
"time.sys.child" "10" "28" "200" "LASSO" NA
"cv.iters" "10" "28" "200" "LASSO" NA
"cv.time.user.self" "10" "28" "200" "LASSO" 11.3621999999994
"cv.time.sys.self" "10" "28" "200" "LASSO" 0.00839999999999918
"cv.time.elapsed" "10" "28" "200" "LASSO" 11.4930000000005
"cv.time.user.child" "10" "28" "200" "LASSO" NA
"cv.time.sys.child" "10" "28" "200" "LASSO" NA
"cv.all.time.user.self" "10" "28" "200" "LASSO" 1136.21999999994
"cv.all.time.sys.self" "10" "28" "200" "LASSO" 0.839999999999918
"cv.all.time.elapsed" "10" "28" "200" "LASSO" 1149.30000000005
"cv.all.time.user.child" "10" "28" "200" "LASSO" NA
"cv.all.time.sys.child" "10" "28" "200" "LASSO" NA
"n.cv.par" "10" "28" "200" "LASSO" 20
"lambda" "3" "29" "200" "LASSO" 0
"lambdar0" "3" "29" "200" "LASSO" 0
"kappa" "3" "29" "200" "LASSO" 0
"condnum" "3" "29" "200" "LASSO" 200.073815871527
"EL" "3" "29" "200" "LASSO" 0.505999237200797
"RMSE" "3" "29" "200" "LASSO" 0.000120641219034452
"F1" "3" "29" "200" "LASSO" 1
"eTPR" "3" "29" "200" "LASSO" 1
"eTNR" "3" "29" "200" "LASSO" 1
"ePPV" "3" "29" "200" "LASSO" 1
"d" "3" "29" "200" "LASSO" 0.0298492462311558
"iters" "3" "29" "200" "LASSO" 8
"time.user.self" "3" "29" "200" "LASSO" 7.36000000000058
"time.sys.self" "3" "29" "200" "LASSO" 0.00999999999999091
"time.elapsed" "3" "29" "200" "LASSO" 7.48999999999069
"time.user.child" "3" "29" "200" "LASSO" NA
"time.sys.child" "3" "29" "200" "LASSO" NA
"cv.iters" "3" "29" "200" "LASSO" NA
"cv.time.user.self" "3" "29" "200" "LASSO" 6.3987000000001
"cv.time.sys.self" "3" "29" "200" "LASSO" 0.00570000000000277
"cv.time.elapsed" "3" "29" "200" "LASSO" 6.47280000000028
"cv.time.user.child" "3" "29" "200" "LASSO" NA
"cv.time.sys.child" "3" "29" "200" "LASSO" NA
"cv.all.time.user.self" "3" "29" "200" "LASSO" 639.87000000001
"cv.all.time.sys.self" "3" "29" "200" "LASSO" 0.570000000000277
"cv.all.time.elapsed" "3" "29" "200" "LASSO" 647.280000000028
"cv.all.time.user.child" "3" "29" "200" "LASSO" NA
"cv.all.time.sys.child" "3" "29" "200" "LASSO" NA
"n.cv.par" "3" "29" "200" "LASSO" 20
"lambda" "10" "29" "200" "LASSO" 0
"lambdar0" "10" "29" "200" "LASSO" 0
"kappa" "10" "29" "200" "LASSO" 0
"condnum" "10" "29" "200" "LASSO" 217.186616920269
